timestamp;Roll;Lat;Lng;Pitch
427207.22553011135;-4.705066680908203;47.6926802;-2.8185025;-1.6156128644943237
427307.22553011135;-5.2486186027526855;47.692684;-2.8185093;-1.3762023448944092
427407.22553011135;-4.347934246063232;47.692684;-2.8185093;-1.0284708738327026
427507.22553011135;-2.298022508621216;47.6926878;-2.8185161;-0.8589853048324585
427607.22553011135;-0.9646559357643127;47.6926878;-2.8185161;-1.0816566944122314
427707.22553011135;1.4781124591827393;47.6926919;-2.8185233;-1.1010565757751465
427807.22553011135;3.3671348094940186;47.6926919;-2.8185233;-1.217379093170166
427907.22553011135;6.2765021324157715;47.6926962;-2.8185296;-1.3217512369155884
428007.22553011135;7.442593574523926;47.6926962;-2.8185296;-1.7413833141326904
428107.22553011135;8.212265014648438;47.6926962;-2.8185296;-2.254263162612915
428207.22553011135;9.00015640258789;47.6927005;-2.8185349;-2.452068567276001
428307.22553011135;9.00627326965332;47.6927049;-2.8185395;-2.6787681579589844
428407.22553011135;9.094799041748047;47.6927049;-2.8185395;-2.8516428470611572
428507.22553011135;9.387638092041016;47.6927098;-2.8185433;-2.895082712173462
428607.22553011135;9.25003719329834;47.6927098;-2.8185433;-2.8235559463500977
428707.22553011135;7.553574085235596;47.6927149;-2.8185467;-3.213031530380249
428807.22553011135;4.927855014801025;47.6927149;-2.8185467;-3.5417959690093994
428907.22553011135;3.249915361404419;47.69272;-2.8185502;-3.7450923919677734
429007.22553011135;2.185180902481079;47.69272;-2.8185502;-3.2821619510650635
429107.22553011135;1.6372958421707153;47.69272;-2.8185502;-2.112751007080078
429207.22553011135;0.31212764978408813;47.692725;-2.8185536;-1.2943487167358398
429307.22553011135;-1.3722827434539795;47.6927299;-2.8185566;-0.4782255291938782
429407.22553011135;-2.2539093494415283;47.6927299;-2.8185566;0.060198429971933365
429507.22553011135;-3.3852765560150146;47.6927343;-2.8185589;1.292494297027588
429607.22553011135;-2.791701078414917;47.6927343;-2.8185589;1.1392804384231567
429707.22553011135;-2.1742405891418457;47.6927392;-2.8185622;1.1135624647140503
429807.22553011135;-2.693807363510132;47.6927392;-2.8185622;0.5317403078079224
429907.22553011135;-5.209056377410889;47.6927441;-2.8185655;-0.4337327182292938
430007.22553011135;-5.448308944702148;47.6927441;-2.8185655;-0.11278877407312393
430107.22553011135;-6.038469314575195;47.6927441;-2.8185655;-0.12672801315784454
430207.22553011135;-6.3636555671691895;47.692749;-2.8185685;-0.23491105437278748
430307.22553011135;-7.199738025665283;47.6927538;-2.8185721;-0.14818227291107178
